region_key,month,day,TMIN,TMAX,IRRAD,VAP,WIND,RAIN,n_years
ks,8,22,19.8933,32.0067,22101666.7,19.1896,2.9985,0.2767,30
ks,8,23,20.0467,32.7867,22178666.7,19.5002,3.0708,0.2213,30
ks,8,24,19.6267,32.8367,21630000.0,19.5852,2.891,0.5933,30
ks,8,25,19.4167,32.1167,22384000.0,19.4205,2.6001,0.45,30
ks,8,26,19.8433,32.5233,21667333.3,19.4707,2.7284,0.101,30
ks,8,27,19.8567,32.4767,22088333.3,19.6615,2.7696,0.0997,30
ks,8,28,19.6767,32.3867,22487000.0,19.1444,2.9178,0.1387,30
ks,8,29,18.7133,31.6033,21350000.0,18.5825,2.6885,0.1597,30
ks,8,30,18.3833,31.0,20948333.3,18.5196,2.4639,0.309,30
ks,8,31,18.9033,31.1133,20713000.0,18.2708,2.8108,0.149,30
ks,9,1,18.51,31.23,21132333.3,18.1405,2.8577,0.1357,30
ks,9,2,18.5233,31.62,20746333.3,17.7921,2.9906,0.064,30
ks,9,3,18.1333,31.0767,21475333.3,17.004,2.8925,0.188,30
ks,9,4,17.66,31.02,22156333.3,17.0956,3.0447,0.2327,30
ks,9,5,17.45,30.6667,20885000.0,17.2542,3.0883,0.1043,30
ks,9,6,17.38,30.5133,20984666.7,16.578,3.0651,0.0587,30
ks,9,7,17.44,30.6233,19903000.0,16.2817,2.7294,0.098,30
ks,9,8,15.92,28.88,18713666.7,15.5075,2.9044,0.283,30
ks,9,9,15.6367,27.98,18949666.7,15.082,3.1429,0.2247,30
ks,9,10,15.8967,28.4567,17931666.7,15.0798,3.2914,0.2233,30
ks,9,11,15.4233,28.31,18321000.0,14.6307,3.181,0.3333,30
ks,9,12,15.5067,27.7667,18082666.7,14.9999,3.0538,0.3297,30
ks,9,13,14.9067,28.36,18632333.3,15.0916,2.932,0.172,30
ks,9,14,15.3267,27.67,18042333.3,14.9153,3.227,0.1023,30
ks,9,15,15.4633,27.05,17379000.0,15.551,3.1738,0.3147,30
ks,9,16,15.57,27.2467,17548666.7,15.9557,2.9928,0.1303,30
ks,9,17,15.7,28.5533,18320000.0,16.0652,3.3227,0.1697,30
ks,9,18,16.5533,28.95,17263333.3,16.9123,3.476,0.44,30
ks,9,19,15.98,28.64,18420666.7,15.9751,3.4188,0.146,30
ks,9,20,15.1467,27.9233,18392666.7,14.843,3.5387,0.0743,30
ks,9,21,14.63,26.9367,16446666.7,14.7403,3.5296,0.2903,30
ks,9,22,13.5,25.1567,17151666.7,14.0159,3.3292,0.1843,30
ks,9,23,13.3833,25.3667,16124333.3,13.8951,3.3984,0.2043,30
ks,9,24,13.4733,25.7733,16298333.3,13.8309,2.9966,0.244,30
ks,9,25,11.9933,25.9433,17516333.3,13.3502,2.6621,0.306,30
ks,9,26,11.8067,26.1833,18464666.7,12.1847,2.7715,0.139,30
ks,9,27,12.4633,26.7333,17906333.3,12.1974,2.8656,0.0217,30
ks,9,28,11.9967,25.9633,16624333.3,12.1553,2.8846,0.063,30
ks,9,29,12.23,26.0967,17110333.3,12.0343,2.9787,0.0317,30
ks,9,30,13.1333,26.52,16702333.3,12.3837,3.3282,0.1137,30
ks,10,1,12.3933,25.8333,16289333.3,11.7772,3.2483,0.1407,30
ks,10,2,11.51,25.07,15862666.7,11.6452,3.3088,0.2743,30
ks,10,3,11.6167,24.7133,16473666.7,11.2229,3.3124,0.1243,30
ks,10,4,11.02,24.33,14749000.0,11.3957,3.4592,0.2547,30
ks,10,5,10.8933,23.2833,14767333.3,11.1195,3.5528,0.189,30
ks,10,6,10.5167,22.49,14241666.7,11.0235,3.3979,0.2303,30
ks,10,7,8.9233,22.3267,15239666.7,10.4623,3.1218,0.2853,30
ks,10,8,9.7367,23.5267,15210000.0,10.7541,3.2023,0.339,30
ks,10,9,9.7233,22.69,14627000.0,10.8839,3.1025,0.369,30
ks,10,10,8.5133,21.2233,13287666.7,10.5821,3.1417,0.2193,30
ks,10,11,9.8133,21.5567,14579333.3,11.2538,3.4326,0.1063,30
ks,10,12,9.3633,21.9433,13820333.3,10.4744,3.6024,0.1597,30
ks,10,13,7.8867,20.7533,13989333.3,9.4019,3.3905,0.2123,30
ks,10,14,7.5033,20.8033,13778333.3,8.9585,3.0682,0.2077,30
ks,10,15,7.9433,20.4,14875666.7,8.8784,3.0826,0.207,30
ks,10,16,6.8767,20.2133,14737666.7,8.781,2.8065,0.0717,30
ks,10,17,7.7167,21.0567,14834666.7,8.352,3.2722,0.0373,30
ks,10,18,7.2633,20.6633,14520333.3,8.1624,3.4875,0.042,30
ks,10,19,7.4233,21.5,15190000.0,8.4356,3.2291,0.0357,30
ks,10,20,8.0133,21.6467,13986333.3,8.6826,3.0067,0.108,30
ks,10,21,7.6767,20.9667,11759000.0,9.1055,2.9873,0.09,30
ks,10,22,7.2433,20.9733,11499666.7,9.3745,3.1989,0.1947,30
ks,10,23,7.2467,19.86,13073666.7,9.164,3.4841,0.1197,30
ks,10,24,7.0167,18.6033,12157666.7,8.6831,3.1949,0.137,30
ks,10,25,6.0267,18.1933,11783000.0,8.4892,3.0304,0.301,30
ks,10,26,5.36,17.4333,12823666.7,8.144,3.1508,0.159,30
ks,10,27,4.56,17.0,12119333.3,7.4572,3.1738,0.1607,30
ks,10,28,5.6233,17.3533,12100000.0,7.7359,3.2322,0.0653,30
ks,10,29,6.3433,19.18,12292666.7,8.0402,3.4975,0.215,30
ks,10,30,5.9067,17.7033,10971000.0,7.6812,3.345,0.144,30
ks,10,31,4.1333,15.8733,11297333.3,7.0894,3.0831,0.1203,30
ks,11,1,3.8733,16.2967,11747666.7,7.0429,2.8482,0.247,30
ks,11,2,4.0233,15.3233,10713333.3,7.0685,3.1946,0.2057,30
ks,11,3,4.4067,16.5833,11066333.3,7.3611,3.3448,0.0767,30
ks,11,4,3.9533,16.3533,11617333.3,7.2859,2.9875,0.091,30
ks,11,5,4.6333,16.82,11716000.0,7.7579,3.2574,0.0993,30
ks,11,6,3.5867,16.2467,11755333.3,6.9401,3.017,0.0387,30
ks,11,7,3.08,15.8633,11552333.3,6.6826,2.9463,0.1357,30
ks,11,8,4.22,15.9833,10359666.7,7.2103,3.2509,0.2107,30
ks,11,9,4.2,16.5033,10484000.0,7.3103,3.2121,0.0857,30
ks,11,10,2.5333,15.26,10645333.3,6.6382,3.3249,0.2043,30
ks,11,11,0.7633,12.5,10007000.0,6.2768,3.1882,0.0967,30
ks,11,12,0.7167,11.2867,10174666.7,5.9596,3.1537,0.18,30
ks,11,13,0.2333,12.7433,10286333.3,5.5629,2.977,0.0103,30
ks,11,14,2.0333,13.2467,9646333.3,6.1239,3.0158,0.038,30
ks,11,15,1.3767,13.8167,9768333.3,6.2981,3.2444,0.1143,30
ks,11,16,1.39,14.73,10223000.0,6.6017,3.2519,0.2043,30
ks,11,17,2.5667,14.1567,9814000.0,6.4767,3.2868,0.1157,30
ks,11,18,1.3367,14.1167,10414000.0,5.8078,3.2092,0.1427,30
ks,11,19,1.82,14.13,10404333.3,5.5208,3.1537,0.045,30
ks,11,20,1.16,13.2567,9690000.0,5.6437,2.9207,0.059,30
ks,11,21,-0.2233,12.1367,9462333.3,5.3877,3.0028,0.0453,30
ks,11,22,0.07,12.08,9352333.3,5.7254,2.7299,0.069,30
ks,11,23,0.3333,11.9933,8926000.0,5.937,2.9911,0.086,30
ks,11,24,-0.0867,11.7733,9380000.0,5.4308,3.4492,0.065,30
ks,11,25,-1.5067,10.5267,9732333.3,4.7903,2.9145,0.1467,30
ks,11,26,-1.2667,11.18,9490333.3,4.8938,2.9856,0.0697,30
ks,11,27,-1.6133,10.0333,9005666.7,4.9823,3.2207,0.1213,30
ks,11,28,-1.4233,9.8933,8899333.3,5.0651,3.1614,0.0937,30
ks,11,29,-1.17,10.04,8497333.3,5.0142,3.1403,0.1073,30
ks,11,30,-2.3667,9.0767,9119333.3,4.4985,3.1307,0.07,30
ks,12,1,-2.6633,9.5867,9004000.0,4.5912,3.1683,0.1143,30
ks,12,2,-1.2433,10.3167,8658000.0,4.8806,2.9765,0.0207,30
ks,12,3,-2.1667,8.9767,8391000.0,4.851,2.8518,0.1303,30
ks,12,4,-1.9767,9.5267,9285000.0,4.9453,2.9181,0.0407,30
ks,12,5,-2.8433,8.1833,9005000.0,4.431,3.1436,0.0737,30
ks,12,6,-3.9167,6.9933,8781000.0,3.9199,2.6442,0.038,30
ks,12,7,-4.3333,6.8967,8575333.3,4.0077,2.5814,0.015,30
ks,12,8,-3.8533,7.0,8306666.7,4.3829,2.3865,0.0667,30
ks,12,9,-4.2733,7.0633,8898333.3,4.1417,2.9909,0.0863,30
ks,12,10,-5.0833,7.3367,8975000.0,3.8872,2.8891,0.0037,30
ks,12,11,-3.66,7.25,8524000.0,4.2365,2.9626,0.1443,30
ks,12,12,-3.51,6.4467,8042333.3,4.6711,2.772,0.0303,30
ks,12,13,-2.6067,7.4633,7994333.3,4.7206,2.8795,0.2097,30
ks,12,14,-3.3567,7.6567,7959333.3,4.8455,3.0491,0.19,30
ks,12,15,-3.1067,6.9267,8397333.3,4.4755,3.4379,0.1863,30
ks,12,16,-3.9267,6.7267,9000666.7,4.0609,2.9897,0.0243,30
ks,12,17,-4.49,6.7233,8452333.3,4.0126,2.6013,0.043,30
ks,12,18,-4.4867,6.02,8569000.0,4.1388,2.9947,0.0847,30
ks,12,19,-4.6433,5.98,8413333.3,4.1724,2.8867,0.0617,30
ks,12,20,-4.2933,5.9833,8245333.3,4.0598,3.1501,0.192,30
ks,12,21,-4.7133,4.97,7366666.7,4.3075,2.5273,0.059,30
ks,12,22,-5.55,4.7067,8174333.3,4.1164,3.0816,0.0757,30
ks,12,23,-6.1433,3.1433,7937666.7,3.9168,2.9937,0.063,30
ks,12,24,-6.7167,3.5,8853000.0,3.8186,2.9736,0.1183,30
ks,12,25,-5.5067,5.5167,7923000.0,3.9776,3.0742,0.0637,30
ks,12,26,-5.1867,6.0733,7842666.7,4.3579,3.0069,0.0923,30
ks,12,27,-4.9867,6.3333,8435000.0,4.0424,3.1606,0.12,30
ks,12,28,-4.1,6.7067,8603000.0,4.1577,2.8462,0.1607,30
ks,12,29,-4.59,6.5367,8241333.3,4.2195,2.9035,0.1053,30
ks,12,30,-3.56,7.37,9087666.7,4.2032,3.2437,0.1047,30
ks,12,31,-6.21,5.2067,8679333.3,3.6406,2.7835,0.066,30
mo,1,1,-4.79,4.55,7142666.7,4.4156,2.7964,0.193,30
mo,1,2,-4.7367,3.5967,7106000.0,5.2091,2.5956,0.1333,30
mo,1,3,-4.82,4.6033,7205333.3,5.0435,2.3267,0.1473,30
mo,1,4,-4.8767,3.6167,7560666.7,4.3907,2.6782,0.1857,30
mo,1,5,-5.4033,3.8067,7349666.7,4.2191,2.5659,0.2093,30
mo,1,6,-5.08,2.26,7582000.0,4.2137,2.501,0.082,30
mo,1,7,-5.5067,3.18,7815000.0,4.2452,2.54,0.1683,30
mo,1,8,-4.61,4.17,7193333.3,4.2819,2.5496,0.1573,30
mo,1,9,-4.2467,4.86,7834333.3,4.457,2.5912,0.119,30
mo,1,10,-4.36,4.8933,7401666.7,4.6819,2.5589,0.1447,30
mo,1,11,-3.38,6.1167,7049000.0,4.9734,2.5982,0.233,30
mo,1,12,-3.87,5.9567,7781666.7,4.8484,2.664,0.2037,30
mo,1,13,-6.3067,3.1967,8572333.3,3.8745,2.6264,0.1787,30
mo,1,14,-5.2267,2.7067,7373000.0,4.1945,2.3082,0.095,30
mo,1,15,-5.3733,3.01,7753666.7,4.0798,2.4971,0.1603,30
mo,1,16,-5.2467,3.2467,7914000.0,4.3083,2.5161,0.11,30
mo,1,17,-5.13,3.4833,7523666.7,4.4508,2.5556,0.1527,30
mo,1,18,-5.96,4.5933,8430000.0,4.1217,2.5642,0.3157,30
mo,1,19,-5.8367,3.6,8432000.0,3.9592,2.8297,0.1573,30
mo,1,20,-6.79,2.77,8594666.7,3.9797,2.2601,0.1097,30
mo,1,21,-5.7033,4.0733,8710666.7,4.2655,2.4414,0.064,30
mo,1,22,-3.85,4.47,7542000.0,4.5284,2.5182,0.12,30
mo,1,23,-4.96,3.26,8131333.3,4.3565,2.4765,0.2083,30
mo,1,24,-6.0133,3.9067,9344000.0,3.9959,2.2781,0.1313,30
mo,1,25,-5.4033,4.23,8233333.3,3.9602,2.6449,0.176,30
mo,1,26,-4.95,5.01,9067000.0,4.0863,2.5936,0.0753,30
mo,1,27,-4.3333,5.2933,9141666.7,4.3303,2.608,0.1277,30
mo,1,28,-4.3,5.24,9449666.7,4.6648,2.5807,0.1327,30
mo,1,29,-4.4833,5.9367,8901000.0,4.769,2.6516,0.2983,30
mo,1,30,-5.6267,3.36,9026000.0,4.0368,2.4397,0.2517,30
mo,1,31,-3.5733,5.1033,8639000.0,4.5481,2.4861,0.227,30
mo,2,1,-2.82,5.4567,8546000.0,4.8212,2.189,0.239,30
mo,2,2,-4.46,5.1667,10896666.7,4.5206,2.2876,0.1633,30
mo,2,3,-4.7467,5.36,10694333.3,4.4357,2.6624,0.133,30
mo,2,4,-5.2367,4.9033,9274000.0,4.2764,2.8142,0.1643,30
mo,2,5,-5.44,4.4333,10245666.7,3.8023,2.2919,0.1597,30
mo,2,6,-3.1967,5.9233,9722333.3,4.6685,2.0762,0.101,30
mo,2,7,-3.24,5.7733,9352666.7,5.1733,2.4143,0.2183,30
mo,2,8,-3.18,5.5,10660000.0,4.8857,2.3956,0.096,30
mo,2,9,-3.4267,5.46,10146666.7,4.5575,2.5163,0.3187,30
mo,2,10,-3.6367,5.1767,11330000.0,4.4958,2.6449,0.0703,30
mo,2,11,-4.8367,4.9333,10892666.7,4.3753,2.6693,0.284,30
mo,2,12,-4.93,4.0333,12141333.3,3.7908,2.3674,0.068,30
mo,2,13,-5.0433,5.3533,11695666.7,4.0348,2.2055,0.2013,30
mo,2,14,-2.4467,7.4167,11392666.7,4.8041,2.5086,0.128,30
mo,2,15,-2.84,6.7867,10110000.0,4.7952,2.779,0.1023,30
mo,2,16,-4.25,5.4167,11197333.3,4.4549,2.5766,0.2177,30
mo,2,17,-3.75,6.66,11803000.0,4.562,2.5953,0.378,30
mo,2,18,-3.0133,8.61,12614666.7,4.7094,2.7725,0.101,30
mo,2,19,-1.2733,8.5533,12230666.7,5.2103,2.5125,0.1133,30
mo,2,20,-0.23,10.93,11087333.3,6.0556,2.522,0.4213,30
mo,2,21,-0.4433,9.6167,11487000.0,5.6162,2.6286,0.486,30
mo,2,22,-0.5933,9.32,11840666.7,5.6517,2.403,0.13,30
mo,2,23,-0.4333,8.9233,12745333.3,5.5252,2.4775,0.1033,30
mo,2,24,-1.33,9.69,12169333.3,5.3503,2.852,0.413,30
mo,2,25,-1.5067,9.4667,13749000.0,5.0781,2.6841,0.1163,30
mo,2,26,-0.8733,9.5967,12558333.3,5.6961,2.5855,0.3987,30
mo,2,27,-1.5,9.9733,13589333.3,5.5442,2.5259,0.2233,30
mo,2,28,-0.8933,9.5367,13019333.3,5.2237,2.83,0.184,30
mo,3,1,-0.4967,10.28,13275666.7,5.6227,2.6602,0.1963,30
mo,3,2,-2.09,8.9967,14169666.7,4.9595,2.5151,0.1247,30
mo,3,3,-2.7833,8.4167,14388333.3,4.6297,2.721,0.1643,30
mo,3,4,-1.43,11.1567,14566000.0,5.282,2.399,0.1277,30
mo,3,5,0.58,11.6733,13350333.3,6.0519,2.887,0.392,30
mo,3,6,-0.0233,12.1167,16202000.0,5.7247,2.6877,0.0563,30
mo,3,7,2.0767,12.2767,14481666.7,6.2119,3.1214,0.1937,30
mo,3,8,1.1367,11.81,13335666.7,6.5061,2.8925,0.369,30
mo,3,9,0.94,11.8967,13178000.0,6.2838,2.8134,0.5727,30
mo,3,10,0.39,11.97,15816000.0,5.9575,2.6054,0.2437,30
mo,3,11,0.8833,12.73,15481666.7,5.9142,2.6252,0.197,30
mo,3,12,1.9767,13.0133,15453333.3,6.6707,2.5331,0.272,30
mo,3,13,3.1333,14.4267,13710000.0,7.2585,2.6353,0.1943,30
mo,3,14,3.4233,14.49,15063000.0,7.3108,2.647,0.2763,30
mo,3,15,3.2433,15.16,15757000.0,7.4079,2.3353,0.2687,30
mo,3,16,3.4167,15.3533,15023666.7,7.3039,2.6456,0.252,30
mo,3,17,4.1133,14.0633,14126000.0,7.4955,2.5642,0.2103,30
mo,3,18,3.5367,13.6333,12880666.7,7.2677,2.4981,0.4043,30
mo,3,19,3.16,12.9667,13517666.7,6.9878,2.6712,0.3383,30
mo,3,20,3.45,15.3467,16555666.7,7.096,2.772,0.2487,30
mo,3,21,3.6767,15.0833,17556666.7,6.9335,2.7538,0.2683,30
mo,3,22,3.7433,15.0067,15504333.3,7.179,2.4744,0.3077,30
mo,3,23,4.7767,14.7,14000666.7,7.7646,2.6051,0.317,30
mo,3,24,5.0467,14.5667,12599333.3,8.1922,3.0378,0.3833,30
mo,3,25,4.1867,13.7267,14755333.3,7.9149,2.8975,0.3613,30
mo,3,26,3.5367,13.9467,16953000.0,7.5724,2.5062,0.329,30
mo,3,27,4.46,15.0333,15449333.3,7.8183,2.8077,0.282,30
mo,3,28,4.92,14.8667,14904333.3,7.9992,2.5683,0.4497,30
mo,3,29,5.3367,16.3367,17544000.0,7.8466,2.6827,0.1483,30
mo,3,30,6.5733,17.86,16165000.0,8.6266,2.7153,0.3143,30
mo,3,31,6.61,17.0367,17244000.0,8.666,3.0234,0.376,30
mo,4,1,4.82,17.3067,19097000.0,7.4618,2.7311,0.098,30
mo,4,2,5.89,18.69,17617666.7,8.4561,2.6614,0.3767,30
mo,4,3,7.2233,18.9933,15667333.3,9.0796,2.9255,0.4713,30
mo,4,4,4.9533,17.5167,18521666.7,7.8346,2.8374,0.2187,30
mo,4,5,4.5567,18.02,18457333.3,8.1008,2.6535,0.312,30
mo,4,6,7.5367,18.3033,18203000.0,8.9114,3.2152,0.1623,30
mo,4,7,7.4567,18.2333,17919333.3,9.2897,2.8982,0.358,30
mo,4,8,5.9967,17.51,17522333.3,8.9325,2.71,0.4017,30
mo,4,9,6.1267,18.7367,20342000.0,8.5923,2.541,0.231,30
mo,4,10,7.9067,20.3267,17002666.7,9.16,2.887,0.546,30
mo,4,11,7.7033,19.87,18404666.7,8.6543,2.966,0.5733,30
mo,4,12,7.3433,18.4933,19147666.7,8.5462,3.1022,0.076,30
mo,4,13,6.76,19.3633,19851000.0,8.8,2.596,0.254,30
mo,4,14,7.9467,20.4167,20572333.3,9.2907,2.7589,0.277,30
mo,4,15,8.91,21.01,19162666.7,10.0304,2.9042,0.493,30
mo,4,16,9.2,19.8433,18058000.0,9.8761,3.2588,0.306,30
mo,4,17,8.19,19.4933,18842333.3,9.833,2.5683,0.166,30
mo,4,18,8.8267,21.4433,19350666.7,10.5972,2.7636,0.5343,30
mo,4,19,9.59,20.6833,19628666.7,10.6952,2.7016,0.2347,30
mo,4,20,8.7233,20.3067,17972333.3,10.0997,2.8201,0.4577,30
mo,4,21,8.43,19.53,20662333.3,9.7042,2.6363,0.2907,30
mo,4,22,8.96,20.4467,19347333.3,10.1581,2.5888,0.4983,30
mo,4,23,9.2,20.4033,18586666.7,10.0327,2.6288,0.2907,30
mo,4,24,9.3967,20.2367,18231333.3,10.5553,2.5333,0.6077,30
mo,4,25,10.0633,20.6033,17173000.0,10.9623,2.8355,0.7347,30
mo,4,26,9.2133,19.8333,19194666.7,10.2702,2.6422,0.3453,30
mo,4,27,9.5967,20.3267,17810333.3,10.3222,2.7883,0.4937,30
mo,4,28,9.93,19.9233,18724333.3,11.0496,2.5996,0.712,30
mo,4,29,9.8667,20.6167,17311000.0,11.2856,2.6566,0.7093,30
mo,4,30,11.01,21.92,18999666.7,12.0244,2.9638,0.7973,30
mo,5,1,11.2467,21.3267,17511666.7,11.9249,2.6427,0.5307,30
mo,5,2,10.62,21.22,18773666.7,11.8183,2.4071,0.3093,30
mo,5,3,10.6867,20.4233,18195333.3,11.9573,2.4246,0.443,30
mo,5,4,10.85,21.7867,20008000.0,12.0251,2.3408,0.344,30
mo,5,5,11.4767,23.23,21418333.3,12.7256,2.3245,0.335,30
mo,5,6,13.2733,23.94,19988000.0,13.7944,2.5177,0.281,30
mo,5,7,14.01,24.4067,19760000.0,14.694,2.4727,0.581,30
mo,5,8,14.19,24.2133,18990666.7,14.9051,2.7778,0.7633,30
mo,5,9,13.7667,24.3533,21861000.0,14.7237,2.7811,0.6577,30
mo,5,10,13.4,24.2833,20107333.3,14.6047,2.3499,0.289,30
mo,5,11,13.79,23.6833,19548000.0,14.6226,2.7464,0.4783,30
mo,5,12,12.66,23.4467,21183000.0,13.9116,2.5292,0.5243,30
mo,5,13,12.1867,23.6367,19845666.7,13.6079,2.3156,0.5723,30
mo,5,14,12.5367,23.04,22149333.3,13.4737,2.484,0.4147,30
mo,5,15,13.34,23.4533,19845666.7,14.3088,2.3616,0.5533,30
mo,5,16,13.5,24.0,21278000.0,14.8963,2.3853,0.3797,30
mo,5,17,14.2933,25.1033,21320000.0,15.0302,2.5132,0.4823,30
mo,5,18,14.4367,25.3333,22358666.7,14.6726,2.5201,0.337,30
mo,5,19,14.4533,26.0933,21687333.3,15.6099,2.365,0.6653,30
mo,5,20,15.09,24.62,19573000.0,15.4862,2.4854,0.5627,30
mo,5,21,13.7367,23.8,22502333.3,14.5919,2.4454,0.418,30
mo,5,22,13.9667,25.42,23313000.0,14.5961,2.3712,0.2203,30
mo,5,23,15.7167,26.0067,22448333.3,16.0841,2.4145,0.405,30
mo,5,24,16.19,25.7833,19401333.3,17.0356,2.4811,0.603,30
mo,5,25,15.86,25.7967,19929333.3,17.2905,2.286,0.8657,30
mo,5,26,16.18,26.07,19330666.7,17.6742,2.2244,0.7363,30
mo,5,27,16.6033,26.1767,20761333.3,18.1101,2.0918,0.6207,30
mo,5,28,16.45,26.1167,21006000.0,17.0805,2.308,0.31,30
mo,5,29,16.26,27.1233,24331000.0,16.7868,2.2043,0.2767,30
mo,5,30,17.1033,27.4033,23056333.3,17.7918,2.3645,0.5013,30
mo,5,31,17.3833,26.7667,19427000.0,17.913,2.2824,0.4763,30
mo,6,1,16.94,26.73,22293333.3,17.8871,2.1061,0.4777,30
mo,6,2,16.8267,27.2267,21779333.3,17.3709,2.0214,0.5027,30
mo,6,3,16.5767,26.9667,22378000.0,17.0576,2.1325,0.136,30
mo,6,4,17.3733,27.6267,21850666.7,18.1419,2.1919,0.4657,30
mo,6,5,17.3767,27.8567,23156333.3,18.2792,2.1602,0.189,30
mo,6,6,17.91,28.2233,22897333.3,18.3479,2.1643,0.4157,30
mo,6,7,18.3,28.9233,25106000.0,18.9285,2.1933,0.137,30
mo,6,8,18.4233,28.6667,23053666.7,18.8072,2.3329,0.5203,30
mo,6,9,18.01,28.6033,22247000.0,18.877,2.0848,0.8567,30
mo,6,10,19.16,28.9167,21879333.3,19.7259,2.3903,0.5947,30
mo,6,11,19.4033,28.3567,20573666.7,21.1416,2.2721,0.5223,30
mo,6,12,19.32,29.0767,22561666.7,20.9927,2.0257,0.4103,30
mo,6,13,18.9067,29.0467,25129000.0,19.8519,2.1001,0.4743,30
mo,6,14,18.84,29.38,24605666.7,19.3351,2.3911,0.3473,30
mo,6,15,19.6633,29.63,24006000.0,20.0168,2.4277,0.3103,30
mo,6,16,19.7733,29.9333,23791333.3,20.6139,2.0796,0.5957,30
mo,6,17,19.7933,29.9033,23569333.3,21.047,2.0405,0.2393,30
mo,6,18,20.5033,30.0267,23830666.7,20.9912,2.3051,0.425,30
mo,6,19,20.1333,29.9567,24398666.7,20.7206,2.1222,0.2623,30
mo,6,20,20.1967,30.43,24283666.7,21.7099,2.0456,0.3507,30
mo,6,21,20.6767,30.5067,23247000.0,22.2993,2.3188,0.4303,30
mo,6,22,20.6233,30.2433,24276000.0,22.0889,2.2072,0.298,30
mo,6,23,20.2367,30.5067,23692333.3,21.4304,2.0104,0.35,30
mo,6,24,20.23,30.3267,24543666.7,21.3261,2.0776,0.141,30
mo,6,25,21.1033,30.9933,24786333.3,22.2914,2.2472,0.3183,30
mo,6,26,20.3933,29.8733,23485666.7,21.7045,2.1418,0.6633,30
mo,6,27,19.9333,30.1133,23797000.0,21.215,1.9366,0.3137,30
mo,6,28,20.4067,30.0533,23376333.3,21.5166,2.0685,0.575,30
mo,6,29,20.5967,30.2033,24108000.0,21.4605,2.1708,0.4653,30
mo,6,30,20.5333,29.86,23362333.3,21.4268,2.0978,0.394,30
mo,7,1,20.15,29.77,23516333.3,21.4604,1.9481,0.4407,30
mo,7,2,20.0167,30.11,23548666.7,21.0098,2.0405,0.2643,30
mo,7,3,20.43,30.51,22429666.7,22.1576,1.9426,0.7457,30
mo,7,4,20.76,30.2967,22286000.0,23.0577,1.8844,0.6183,30
mo,7,5,20.8,30.7633,23963000.0,22.6825,1.9103,0.364,30
mo,7,6,21.2733,31.33,23998666.7,23.4742,1.7515,0.2643,30
mo,7,7,21.34,31.18,24044000.0,23.2141,1.7649,0.336,30
mo,7,8,21.23,30.9833,23715333.3,22.9298,1.8293,0.326,30
mo,7,9,21.43,31.1333,24882000.0,22.9446,1.8758,0.129,30
mo,7,10,21.1433,31.0867,24106333.3,22.8071,1.8346,0.2423,30
mo,7,11,21.31,31.2033,24246666.7,22.7714,1.9766,0.381,30
mo,7,12,21.3133,31.1667,22853333.3,23.1111,1.9333,0.409,30
mo,7,13,21.15,31.3467,25239000.0,22.9502,1.7376,0.3007,30
mo,7,14,21.3267,31.7267,25448000.0,23.0865,1.8389,0.186,30
mo,7,15,21.4267,31.6233,24364000.0,23.0763,1.8832,0.24,30
mo,7,16,21.53,31.5833,23650666.7,23.1285,1.6938,0.2663,30
mo,7,17,21.9967,32.0433,24369000.0,24.5329,1.8372,0.249,30
mo,7,18,22.4,31.81,23199000.0,24.3042,1.9644,0.0727,30
mo,7,19,22.1767,31.8767,22358000.0,24.6695,1.8236,0.293,30
mo,7,20,22.46,32.3467,23819333.3,24.8885,1.91,0.2557,30
mo,7,21,22.1267,31.8533,23059000.0,24.2591,1.8485,0.4597,30
mo,7,22,21.7367,31.8033,24234000.0,23.4543,1.792,0.106,30
mo,7,23,21.5067,31.8833,24463000.0,23.0643,1.7606,0.099,30
mo,7,24,21.17,31.7233,23789666.7,22.5624,1.7486,0.1173,30
mo,7,25,21.2133,31.7133,23539000.0,22.5152,1.8248,0.1717,30
mo,7,26,21.75,31.3233,21454666.7,23.2487,1.9634,0.2807,30
mo,7,27,21.6033,31.0767,22570666.7,23.5383,1.9045,0.2803,30
mo,7,28,21.0333,31.15,23064333.3,23.3734,1.7496,0.129,30
mo,7,29,21.09,30.6,21383000.0,23.0358,1.7491,0.303,30
mo,7,30,20.66,29.83,20655666.7,22.5166,1.6608,0.861,30
mo,7,31,20.36,30.4867,22590000.0,22.1277,1.6318,0.126,30
mo,8,1,20.7233,30.9367,22382333.3,22.6541,1.6967,0.2537,30
mo,8,2,21.1233,31.28,22331666.7,22.7723,1.8954,0.3483,30
mo,8,3,21.66,31.6167,22486000.0,24.1108,1.7441,0.245,30
mo,8,4,21.4633,31.5967,21784333.3,23.5024,1.8035,0.2437,30
mo,8,5,21.1,30.7667,21679333.3,22.9155,1.9404,0.1787,30
mo,8,6,21.09,30.7033,22738000.0,22.3612,1.8724,0.2523,30
mo,8,7,20.59,30.8633,22178000.0,22.4459,1.8672,0.352,30
mo,8,8,20.76,30.7067,21180666.7,22.5488,1.8698,0.207,30
mo,8,9,20.8533,31.0533,21590333.3,22.7468,1.7616,0.083,30
mo,8,10,20.69,30.9933,22044000.0,22.4154,1.6409,0.0563,30
mo,8,11,20.2567,30.3633,22383666.7,21.8028,1.7111,0.066,30
mo,8,12,20.28,30.39,20950333.3,22.0402,1.7956,0.2983,30
